item,ibge
http://www.wikidata.org/entity/Q952277,4117404
http://www.wikidata.org/entity/Q1803907,4117453
http://www.wikidata.org/entity/Q2005187,4117503
http://www.wikidata.org/entity/Q928397,4117602
http://www.wikidata.org/entity/Q2039438,4117701
http://www.wikidata.org/entity/Q2355843,4117800
http://www.wikidata.org/entity/Q949670,4117909
http://www.wikidata.org/entity/Q2003802,4118006
http://www.wikidata.org/entity/Q592011,4118105
http://www.wikidata.org/entity/Q503852,4118204
http://www.wikidata.org/entity/Q2004112,4118303
http://www.wikidata.org/entity/Q1773355,4118402
http://www.wikidata.org/entity/Q1803627,4118451
http://www.wikidata.org/entity/Q1772650,4118501
http://www.wikidata.org/entity/Q1803769,4118600
http://www.wikidata.org/entity/Q677042,4118709
http://www.wikidata.org/entity/Q1803641,4118808
http://www.wikidata.org/entity/Q2004093,4118857
http://www.wikidata.org/entity/Q1781000,4118907
http://www.wikidata.org/entity/Q1803472,4119004
http://www.wikidata.org/entity/Q1803835,4119103
http://www.wikidata.org/entity/Q1788891,4119152
http://www.wikidata.org/entity/Q2005059,4119202
http://www.wikidata.org/entity/Q372406,4119251
http://www.wikidata.org/entity/Q935946,4119301
http://www.wikidata.org/entity/Q1803311,4119400
http://www.wikidata.org/entity/Q2004395,4119509
http://www.wikidata.org/entity/Q1802922,4119608
http://www.wikidata.org/entity/Q2077794,4119657
http://www.wikidata.org/entity/Q927206,4119707
http://www.wikidata.org/entity/Q608674,4119806
http://www.wikidata.org/entity/Q242906,4119905
http://www.wikidata.org/entity/Q1803813,4119954
http://www.wikidata.org/entity/Q2007362,4120002
http://www.wikidata.org/entity/Q2005152,4120101
http://www.wikidata.org/entity/Q1803346,4120150
http://www.wikidata.org/entity/Q1985148,4120200
http://www.wikidata.org/entity/Q1803844,4120309
http://www.wikidata.org/entity/Q2007391,4120333
http://www.wikidata.org/entity/Q1802900,4120358
http://www.wikidata.org/entity/Q2077944,4120408
http://www.wikidata.org/entity/Q1803826,4120507
http://www.wikidata.org/entity/Q751491,4120606
http://www.wikidata.org/entity/Q2004523,4120655
http://www.wikidata.org/entity/Q743136,4120705
http://www.wikidata.org/entity/Q650514,4120804
http://www.wikidata.org/entity/Q1803513,4120853
http://www.wikidata.org/entity/Q1802867,4120903
http://www.wikidata.org/entity/Q2004160,4121000
http://www.wikidata.org/entity/Q1802877,4121109
http://www.wikidata.org/entity/Q1988300,4121208
http://www.wikidata.org/entity/Q1803492,4121257
http://www.wikidata.org/entity/Q730276,4121307
http://www.wikidata.org/entity/Q2004390,4121356
http://www.wikidata.org/entity/Q1802916,4121406
http://www.wikidata.org/entity/Q1991021,4121505
http://www.wikidata.org/entity/Q1773323,4121604
http://www.wikidata.org/entity/Q177325,4121703
http://www.wikidata.org/entity/Q1803317,4121752
http://www.wikidata.org/entity/Q1967081,4121802
http://www.wikidata.org/entity/Q2007630,4121901
http://www.wikidata.org/entity/Q1964938,4122008
http://www.wikidata.org/entity/Q1802892,4122107
http://www.wikidata.org/entity/Q1803367,4122156
http://www.wikidata.org/entity/Q1803505,4122172
http://www.wikidata.org/entity/Q2004402,4122206
http://www.wikidata.org/entity/Q1878476,4122305
http://www.wikidata.org/entity/Q1008266,4122404
http://www.wikidata.org/entity/Q2003693,4122503
http://www.wikidata.org/entity/Q2083352,4122602
http://www.wikidata.org/entity/Q1803485,4122651
http://www.wikidata.org/entity/Q1775808,4122701
http://www.wikidata.org/entity/Q637930,4122800
http://www.wikidata.org/entity/Q580298,4122909
http://www.wikidata.org/entity/Q1803499,4123006
http://www.wikidata.org/entity/Q2007640,4123105
http://www.wikidata.org/entity/Q2005109,4123204
http://www.wikidata.org/entity/Q2003729,4123303
http://www.wikidata.org/entity/Q1811171,4123402
http://www.wikidata.org/entity/Q2355851,4123501
http://www.wikidata.org/entity/Q2283744,4123600
http://www.wikidata.org/entity/Q2003762,4123709
http://www.wikidata.org/entity/Q1803324,4123808
http://www.wikidata.org/entity/Q2077843,4123824
http://www.wikidata.org/entity/Q1995037,4123857
http://www.wikidata.org/entity/Q2065952,4123907
http://www.wikidata.org/entity/Q2003719,4123956
http://www.wikidata.org/entity/Q2006435,4124004
http://www.wikidata.org/entity/Q1803495,4124020
http://www.wikidata.org/entity/Q1802908,4124053
http://www.wikidata.org/entity/Q929328,4124103
http://www.wikidata.org/entity/Q375907,4124202
http://www.wikidata.org/entity/Q2007649,4124301
http://www.wikidata.org/entity/Q1803373,4124400
http://www.wikidata.org/entity/Q1775771,4124509
http://www.wikidata.org/entity/Q2003690,4124608
http://www.wikidata.org/entity/Q2005069,4124707
http://www.wikidata.org/entity/Q2101599,4124806
http://www.wikidata.org/entity/Q2004153,4124905
http://www.wikidata.org/entity/Q1803358,4125001
http://www.wikidata.org/entity/Q2006406,4125100
http://www.wikidata.org/entity/Q1803364,4125209
http://www.wikidata.org/entity/Q1773332,4125308
http://www.wikidata.org/entity/Q2004142,4125357
http://www.wikidata.org/entity/Q2006425,4125407
http://www.wikidata.org/entity/Q2004131,4125456
http://www.wikidata.org/entity/Q478818,4125506
http://www.wikidata.org/entity/Q2003820,4125555
http://www.wikidata.org/entity/Q1803791,4125605
http://www.wikidata.org/entity/Q1773060,4125704
http://www.wikidata.org/entity/Q2003681,4125753
http://www.wikidata.org/entity/Q1802884,4125803
http://www.wikidata.org/entity/Q2003774,4125902
http://www.wikidata.org/entity/Q2007441,4126009
http://www.wikidata.org/entity/Q2019197,4126108
http://www.wikidata.org/entity/Q2005483,4126207
http://www.wikidata.org/entity/Q2351325,4126256
http://www.wikidata.org/entity/Q2004500,4126272
http://www.wikidata.org/entity/Q1803479,4126306
http://www.wikidata.org/entity/Q1803292,4126355
http://www.wikidata.org/entity/Q2064911,4126405
http://www.wikidata.org/entity/Q2005080,4126504
http://www.wikidata.org/entity/Q2064771,4126603
http://www.wikidata.org/entity/Q2104137,4126652
http://www.wikidata.org/entity/Q2006415,4126678
http://www.wikidata.org/entity/Q930867,4126702
http://www.wikidata.org/entity/Q22064023,4126801
http://www.wikidata.org/entity/Q1966758,4126900
http://www.wikidata.org/entity/Q2004218,4127007
http://www.wikidata.org/entity/Q391843,4127106
http://www.wikidata.org/entity/Q956038,4127205
http://www.wikidata.org/entity/Q1814454,4127304
http://www.wikidata.org/entity/Q22064018,4127403
http://www.wikidata.org/entity/Q987328,4127502
http://www.wikidata.org/entity/Q1803774,4127601
http://www.wikidata.org/entity/Q1776774,4127700
http://www.wikidata.org/entity/Q2006399,4127809
http://www.wikidata.org/entity/Q1803338,4127858
http://www.wikidata.org/entity/Q2004599,4127882
http://www.wikidata.org/entity/Q1830118,4127908
http://www.wikidata.org/entity/Q2003701,4127957
http://www.wikidata.org/entity/Q1899023,4127965
http://www.wikidata.org/entity/Q2004566,4128005
http://www.wikidata.org/entity/Q593948,4128104
http://www.wikidata.org/entity/Q988869,4128203
http://www.wikidata.org/entity/Q1775795,4128302
http://www.wikidata.org/entity/Q2005140,4128401
http://www.wikidata.org/entity/Q2006930,4128500
http://www.wikidata.org/entity/Q1803276,4128534
http://www.wikidata.org/entity/Q1803331,4128559
http://www.wikidata.org/entity/Q1803304,4128609
http://www.wikidata.org/entity/Q2064812,4128625
http://www.wikidata.org/entity/Q660697,4128633
http://www.wikidata.org/entity/Q522096,4128658
http://www.wikidata.org/entity/Q2004576,4128708
http://www.wikidata.org/entity/Q2003811,4128807
http://www.wikidata.org/entity/Q1637414,4200051
http://www.wikidata.org/entity/Q1637506,4200101
http://www.wikidata.org/entity/Q397387,4200200
http://www.wikidata.org/entity/Q1754594,4200309
http://www.wikidata.org/entity/Q1750762,4200408
http://www.wikidata.org/entity/Q1750761,4200507
http://www.wikidata.org/entity/Q1796824,4200556
http://www.wikidata.org/entity/Q249844,4200606
http://www.wikidata.org/entity/Q1754557,4200705
http://www.wikidata.org/entity/Q1758023,4200754
http://www.wikidata.org/entity/Q1935710,4200804
http://www.wikidata.org/entity/Q22063988,4200903
http://www.wikidata.org/entity/Q617657,4201000
http://www.wikidata.org/entity/Q22063986,4201109
http://www.wikidata.org/entity/Q22063985,4201208
http://www.wikidata.org/entity/Q1758008,4201257
http://www.wikidata.org/entity/Q374753,4201273
http://www.wikidata.org/entity/Q607184,4201307
http://www.wikidata.org/entity/Q626231,4201406
http://www.wikidata.org/entity/Q1764990,4201505
http://www.wikidata.org/entity/Q1758088,4201604
http://www.wikidata.org/entity/Q1758063,4201653
http://www.wikidata.org/entity/Q1758057,4201703
http://www.wikidata.org/entity/Q1815704,4201802
http://www.wikidata.org/entity/Q2012016,4201901
http://www.wikidata.org/entity/Q1758002,4201950
http://www.wikidata.org/entity/Q598016,4202008
http://www.wikidata.org/entity/Q1764948,4202057
http://www.wikidata.org/entity/Q1757752,4202073
http://www.wikidata.org/entity/Q941669,4202081
http://www.wikidata.org/entity/Q1815639,4202099
http://www.wikidata.org/entity/Q808787,4202107
http://www.wikidata.org/entity/Q1765028,4202131
http://www.wikidata.org/entity/Q1799364,4202156
http://www.wikidata.org/entity/Q817098,4202206
http://www.wikidata.org/entity/Q1754582,4202305
http://www.wikidata.org/entity/Q155557,4202404
http://www.wikidata.org/entity/Q1750759,4202438
http://www.wikidata.org/entity/Q891934,4202453
http://www.wikidata.org/entity/Q939572,4202503
http://www.wikidata.org/entity/Q769692,4202537
http://www.wikidata.org/entity/Q616028,4202578
http://www.wikidata.org/entity/Q891740,4202602
http://www.wikidata.org/entity/Q894929,4202701
http://www.wikidata.org/entity/Q903373,4202800
http://www.wikidata.org/entity/Q1784745,4202859
http://www.wikidata.org/entity/Q1765062,4202875
http://www.wikidata.org/entity/Q329488,4202909
http://www.wikidata.org/entity/Q986540,4203006
http://www.wikidata.org/entity/Q1758966,4203105
http://www.wikidata.org/entity/Q1784723,4203154
http://www.wikidata.org/entity/Q744097,4203204
http://www.wikidata.org/entity/Q1112283,4203253
http://www.wikidata.org/entity/Q2087030,4203303
http://www.wikidata.org/entity/Q1765051,4203402
http://www.wikidata.org/entity/Q1757768,4203501
http://www.wikidata.org/entity/Q1764972,4203600
http://www.wikidata.org/entity/Q957908,4203709
http://www.wikidata.org/entity/Q1799304,4203808
http://www.wikidata.org/entity/Q780452,4203907
http://www.wikidata.org/entity/Q1750765,4203956
http://www.wikidata.org/entity/Q2087108,4204004
http://www.wikidata.org/entity/Q1758980,4204103
http://www.wikidata.org/entity/Q1750758,4204152
http://www.wikidata.org/entity/Q1799348,4204178
http://www.wikidata.org/entity/Q1784522,4204194
http://www.wikidata.org/entity/Q817387,4204202
http://www.wikidata.org/entity/Q1765012,4204251
http://www.wikidata.org/entity/Q749798,4204301
http://www.wikidata.org/entity/Q1758999,4204350
http://www.wikidata.org/entity/Q1758946,4204400
http://www.wikidata.org/entity/Q1784467,4204459
http://www.wikidata.org/entity/Q1020408,4204509
http://www.wikidata.org/entity/Q1764914,4204558
http://www.wikidata.org/entity/Q1439157,4204608
http://www.wikidata.org/entity/Q1758938,4204707
http://www.wikidata.org/entity/Q1759005,4204756
http://www.wikidata.org/entity/Q1765072,4204806
http://www.wikidata.org/entity/Q1784557,4204905
http://www.wikidata.org/entity/Q1757773,4205001
http://www.wikidata.org/entity/Q986564,4205100
http://www.wikidata.org/entity/Q1784602,4205159
http://www.wikidata.org/entity/Q1815627,4205175
http://www.wikidata.org/entity/Q1815677,4205191
http://www.wikidata.org/entity/Q927128,4205209
http://www.wikidata.org/entity/Q1799399,4205308
http://www.wikidata.org/entity/Q1758986,4205357
http://www.wikidata.org/entity/Q132997,4205407
http://www.wikidata.org/entity/Q1759017,4205431
http://www.wikidata.org/entity/Q1784729,4205456
http://www.wikidata.org/entity/Q543046,4205506
http://www.wikidata.org/entity/Q1765020,4205555
http://www.wikidata.org/entity/Q1784498,4205605
http://www.wikidata.org/entity/Q612191,4205704
http://www.wikidata.org/entity/Q1784623,4205803
http://www.wikidata.org/entity/Q856583,4205902
http://www.wikidata.org/entity/Q1765043,4206009
http://www.wikidata.org/entity/Q1764998,4206108
http://www.wikidata.org/entity/Q1764929,4206207
http://www.wikidata.org/entity/Q1758034,4206306
http://www.wikidata.org/entity/Q1799361,4206405
http://www.wikidata.org/entity/Q1799377,4206504
http://www.wikidata.org/entity/Q986566,4206603
http://www.wikidata.org/entity/Q1784804,4206652
http://www.wikidata.org/entity/Q1784481,4206702
http://www.wikidata.org/entity/Q1784512,4206751
http://www.wikidata.org/entity/Q1799339,4206801
http://www.wikidata.org/entity/Q747403,4206900
http://www.wikidata.org/entity/Q1764963,4207007
http://www.wikidata.org/entity/Q1799373,4207106
http://www.wikidata.org/entity/Q1750764,4207205
http://www.wikidata.org/entity/Q986545,4207304
http://www.wikidata.org/entity/Q1815721,4207403
http://www.wikidata.org/entity/Q1784570,4207502
http://www.wikidata.org/entity/Q1784584,4207577
http://www.wikidata.org/entity/Q968703,4207601
http://www.wikidata.org/entity/Q1757758,4207650
http://www.wikidata.org/entity/Q647194,4207684
http://www.wikidata.org/entity/Q1758047,4207700
http://www.wikidata.org/entity/Q1758989,4207759
http://www.wikidata.org/entity/Q732916,4207809
http://www.wikidata.org/entity/Q767579,4207858
http://www.wikidata.org/entity/Q1784615,4207908
http://www.wikidata.org/entity/Q1774437,4208005
http://www.wikidata.org/entity/Q1796811,4208104
http://www.wikidata.org/entity/Q842713,4208203
http://www.wikidata.org/entity/Q1750776,4208302
http://www.wikidata.org/entity/Q595033,4208401
http://www.wikidata.org/entity/Q1758956,4208450
http://www.wikidata.org/entity/Q1758267,4208500
http://www.wikidata.org/entity/Q612795,4208609
http://www.wikidata.org/entity/Q1799312,4208708
http://www.wikidata.org/entity/Q1764984,4208807
http://www.wikidata.org/entity/Q849584,4208906
http://www.wikidata.org/entity/Q1815648,4208955
http://www.wikidata.org/entity/Q1758467,4209003
http://www.wikidata.org/entity/Q156819,4209102
http://www.wikidata.org/entity/Q1784463,4209151
http://www.wikidata.org/entity/Q664255,4209177
http://www.wikidata.org/entity/Q1799404,4209201
http://www.wikidata.org/entity/Q762009,4209300
http://www.wikidata.org/entity/Q1615291,4209409
http://www.wikidata.org/entity/Q1784377,4209458
http://www.wikidata.org/entity/Q1784534,4209508
http://www.wikidata.org/entity/Q651077,4209607
http://www.wikidata.org/entity/Q1799343,4209706
http://www.wikidata.org/entity/Q1765068,4209805
http://www.wikidata.org/entity/Q1757818,4209854
http://www.wikidata.org/entity/Q1784684,4209904
http://www.wikidata.org/entity/Q1784358,4210001
http://www.wikidata.org/entity/Q1758351,4210035
http://www.wikidata.org/entity/Q1815712,4210050
http://www.wikidata.org/entity/Q1020414,4210100
http://www.wikidata.org/entity/Q1765004,4210209
http://www.wikidata.org/entity/Q1799281,4210308
http://www.wikidata.org/entity/Q1799325,4210407
http://www.wikidata.org/entity/Q1815756,4210506
http://www.wikidata.org/entity/Q1815686,4210555
http://www.wikidata.org/entity/Q980131,4210605
http://www.wikidata.org/entity/Q1784736,4210704
http://www.wikidata.org/entity/Q1799434,4210803
http://www.wikidata.org/entity/Q1799318,4210852
http://www.wikidata.org/entity/Q1796806,4210902
http://www.wikidata.org/entity/Q1758042,4211009
http://www.wikidata.org/entity/Q1815693,4211058
http://www.wikidata.org/entity/Q2011999,4211108
http://www.wikidata.org/entity/Q1758949,4211207
http://www.wikidata.org/entity/Q1784594,4211256
http://www.wikidata.org/entity/Q1010299,4211306
http://www.wikidata.org/entity/Q955577,4211405
http://www.wikidata.org/entity/Q1758973,4211454
http://www.wikidata.org/entity/Q1637513,4211504
http://www.wikidata.org/entity/Q961509,4211603
http://www.wikidata.org/entity/Q926081,4211652
http://www.wikidata.org/entity/Q1784752,4211702
http://www.wikidata.org/entity/Q956998,4211751
http://www.wikidata.org/entity/Q1784491,4211801
http://www.wikidata.org/entity/Q1994858,4211850
http://www.wikidata.org/entity/Q1758019,4211876
http://www.wikidata.org/entity/Q1764975,4211892
http://www.wikidata.org/entity/Q973513,4211900
http://www.wikidata.org/entity/Q1799425,4212007
http://www.wikidata.org/entity/Q1784383,4212056
http://www.wikidata.org/entity/Q588170,4212106
http://www.wikidata.org/entity/Q1796797,4212205
http://www.wikidata.org/entity/Q428892,4212239
http://www.wikidata.org/entity/Q1799402,4212254
http://www.wikidata.org/entity/Q1799357,4212270
http://www.wikidata.org/entity/Q1750773,4212304
http://www.wikidata.org/entity/Q1121962,4212403
http://www.wikidata.org/entity/Q1784611,4212502
http://www.wikidata.org/entity/Q1758031,4212601
http://www.wikidata.org/entity/Q3136609,4212650
http://www.wikidata.org/entity/Q747168,4212700
http://www.wikidata.org/entity/Q285815,4212809
http://www.wikidata.org/entity/Q2011993,4212908
http://www.wikidata.org/entity/Q1799392,4213005
http://www.wikidata.org/entity/Q952174,4213104
http://www.wikidata.org/entity/Q1758995,4213153
http://www.wikidata.org/entity/Q326651,4213203
http://www.wikidata.org/entity/Q1764920,4213302
http://www.wikidata.org/entity/Q1777271,4213351
http://www.wikidata.org/entity/Q1784813,4213401
http://www.wikidata.org/entity/Q1799285,4213500
http://www.wikidata.org/entity/Q1784679,4213609
http://www.wikidata.org/entity/Q1796818,4213708
http://www.wikidata.org/entity/Q1822575,4213807
http://www.wikidata.org/entity/Q1815669,4213906
http://www.wikidata.org/entity/Q1757828,4214003
http://www.wikidata.org/entity/Q1799367,4214102
http://www.wikidata.org/entity/Q960413,4214151
http://www.wikidata.org/entity/Q2012005,4214201
http://www.wikidata.org/entity/Q1764967,4214300
http://www.wikidata.org/entity/Q606838,4214409
http://www.wikidata.org/entity/Q1784673,4214508
http://www.wikidata.org/entity/Q775857,4214607
http://www.wikidata.org/entity/Q1784005,4214706
http://www.wikidata.org/entity/Q1784001,4214805
http://www.wikidata.org/entity/Q1765038,4214904
http://www.wikidata.org/entity/Q1784714,4215000
http://www.wikidata.org/entity/Q1765047,4215059
http://www.wikidata.org/entity/Q691288,4215075
http://www.wikidata.org/entity/Q2012010,4215109
http://www.wikidata.org/entity/Q1757763,4215208
http://www.wikidata.org/entity/Q1784692,4215307
http://www.wikidata.org/entity/Q2011982,4215356
http://www.wikidata.org/entity/Q289981,4215406
http://www.wikidata.org/entity/Q945132,4215455
http://www.wikidata.org/entity/Q931280,4215505
http://www.wikidata.org/entity/Q2020284,4215554
http://www.wikidata.org/entity/Q706547,4215604
http://www.wikidata.org/entity/Q1799409,4215653
http://www.wikidata.org/entity/Q2314224,4215679
http://www.wikidata.org/entity/Q1759023,4215687
http://www.wikidata.org/entity/Q1758231,4215695
http://www.wikidata.org/entity/Q327210,4215703
http://www.wikidata.org/entity/Q1758962,4215752
http://www.wikidata.org/entity/Q1765057,4215802
http://www.wikidata.org/entity/Q1784638,4215901
http://www.wikidata.org/entity/Q1815617,4216008
http://www.wikidata.org/entity/Q639952,4216057
http://www.wikidata.org/entity/Q617155,4216107
http://www.wikidata.org/entity/Q986536,4216206
http://www.wikidata.org/entity/Q599623,4216255
http://www.wikidata.org/entity/Q2023825,4216305
http://www.wikidata.org/entity/Q1799384,4216354
http://www.wikidata.org/entity/Q1799427,4216404
http://www.wikidata.org/entity/Q904782,4216503
http://www.wikidata.org/entity/Q173849,4216602
http://www.wikidata.org/entity/Q545508,4216701
http://www.wikidata.org/entity/Q1764954,4216800
http://www.wikidata.org/entity/Q1759029,4216909
http://www.wikidata.org/entity/Q2662610,4217006
http://www.wikidata.org/entity/Q2065307,4217105
http://www.wikidata.org/entity/Q1757994,4217154
http://www.wikidata.org/entity/Q1757748,4217204
http://www.wikidata.org/entity/Q1750756,4217253
http://www.wikidata.org/entity/Q1757999,4217303
http://www.wikidata.org/entity/Q398844,4217402
http://www.wikidata.org/entity/Q1784472,4217501
http://www.wikidata.org/entity/Q1757812,4217550
http://www.wikidata.org/entity/Q1759010,4217600
http://www.wikidata.org/entity/Q1784827,4217709
http://www.wikidata.org/entity/Q549349,4217758
http://www.wikidata.org/entity/Q1759213,4217808
http://www.wikidata.org/entity/Q22063771,4217907
http://www.wikidata.org/entity/Q1758053,4217956
http://www.wikidata.org/entity/Q951660,4218004
http://www.wikidata.org/entity/Q1799417,4218103
http://www.wikidata.org/entity/Q773783,4218202
http://www.wikidata.org/entity/Q614626,4218251
http://www.wikidata.org/entity/Q22063767,4218301
http://www.wikidata.org/entity/Q22063766,4218350
http://www.wikidata.org/entity/Q1764936,4218400
http://www.wikidata.org/entity/Q339414,4218509
http://www.wikidata.org/entity/Q1784066,4218608
http://www.wikidata.org/entity/Q1815730,4218707
http://www.wikidata.org/entity/Q1758036,4218756
http://www.wikidata.org/entity/Q1833591,4218806
http://www.wikidata.org/entity/Q1758015,4218855
http://www.wikidata.org/entity/Q1646925,4218905
http://www.wikidata.org/entity/Q1765034,4218954
http://www.wikidata.org/entity/Q22063758,4219002
http://www.wikidata.org/entity/Q1758111,4219101
http://www.wikidata.org/entity/Q22063756,4219150
http://www.wikidata.org/entity/Q609989,4219176
http://www.wikidata.org/entity/Q1784642,4219200
http://www.wikidata.org/entity/Q1799400,4219309
http://www.wikidata.org/entity/Q1784631,4219358
http://www.wikidata.org/entity/Q1000671,4219408
http://www.wikidata.org/entity/Q22063751,4219507
http://www.wikidata.org/entity/Q923208,4219606
http://www.wikidata.org/entity/Q1751322,4219705
http://www.wikidata.org/entity/Q1648503,4219853
http://www.wikidata.org/entity/Q2881477,4220000
http://www.wikidata.org/entity/Q913259,4300034
http://www.wikidata.org/entity/Q249795,4300059
http://www.wikidata.org/entity/Q398173,4300109
http://www.wikidata.org/entity/Q413408,4300208
http://www.wikidata.org/entity/Q995308,4300307
http://www.wikidata.org/entity/Q851276,4300406
http://www.wikidata.org/entity/Q601127,4300455
http://www.wikidata.org/entity/Q957758,4300471
http://www.wikidata.org/entity/Q957796,4300505
http://www.wikidata.org/entity/Q1806753,4300554
http://www.wikidata.org/entity/Q33958,4300570
http://www.wikidata.org/entity/Q449593,4300604
http://www.wikidata.org/entity/Q33955,4300638
http://www.wikidata.org/entity/Q33945,4300646
http://www.wikidata.org/entity/Q523535,4300661
http://www.wikidata.org/entity/Q33944,4300703
http://www.wikidata.org/entity/Q33949,4300802
http://www.wikidata.org/entity/Q33953,4300851
http://www.wikidata.org/entity/Q626331,4300877
http://www.wikidata.org/entity/Q33961,4300901
http://www.wikidata.org/entity/Q1758806,4301008
http://www.wikidata.org/entity/Q1648525,4301057
http://www.wikidata.org/entity/Q510698,4301073
http://www.wikidata.org/entity/Q1750199,4301107
http://www.wikidata.org/entity/Q33964,4301206
http://www.wikidata.org/entity/Q950879,4301305
http://www.wikidata.org/entity/Q1749878,4301404
http://www.wikidata.org/entity/Q600118,4301503
http://www.wikidata.org/entity/Q1786460,4301552
http://www.wikidata.org/entity/Q119140,4301602
http://www.wikidata.org/entity/Q1648530,4301636
http://www.wikidata.org/entity/Q1758344,4301651
http://www.wikidata.org/entity/Q1786792,4301701
http://www.wikidata.org/entity/Q1750098,4301750
http://www.wikidata.org/entity/Q970961,4301800
http://www.wikidata.org/entity/Q1757715,4301859
http://www.wikidata.org/entity/Q654843,4301875
http://www.wikidata.org/entity/Q808802,4301909
http://www.wikidata.org/entity/Q1112822,4301925
http://www.wikidata.org/entity/Q584762,4301958
http://www.wikidata.org/entity/Q1786797,4302006
http://www.wikidata.org/entity/Q1786627,4302055
http://www.wikidata.org/entity/Q548652,4302105
http://www.wikidata.org/entity/Q1758280,4302154
http://www.wikidata.org/entity/Q1786675,4302204
http://www.wikidata.org/entity/Q2007792,4302220
http://www.wikidata.org/entity/Q1803204,4302238
http://www.wikidata.org/entity/Q1757685,4302253
http://www.wikidata.org/entity/Q891720,4302303
http://www.wikidata.org/entity/Q1648506,4302352
http://www.wikidata.org/entity/Q570340,4302378
http://www.wikidata.org/entity/Q1758844,4302402
http://www.wikidata.org/entity/Q1758759,4302451
http://www.wikidata.org/entity/Q1786682,4302501
http://www.wikidata.org/entity/Q347692,4302584
http://www.wikidata.org/entity/Q614230,4302600
http://www.wikidata.org/entity/Q1750187,4302659
http://www.wikidata.org/entity/Q640384,4302709
http://www.wikidata.org/entity/Q1749869,4302808
http://www.wikidata.org/entity/Q1757709,4302907
http://www.wikidata.org/entity/Q166378,4303004
http://www.wikidata.org/entity/Q957697,4303103
http://www.wikidata.org/entity/Q1786666,4303202
http://www.wikidata.org/entity/Q742521,4303301
http://www.wikidata.org/entity/Q1786846,4303400
http://www.wikidata.org/entity/Q986275,4303509
http://www.wikidata.org/entity/Q1822931,4303558
http://www.wikidata.org/entity/Q612092,4303608
http://www.wikidata.org/entity/Q1031008,4303673
http://www.wikidata.org/entity/Q1786644,4303707
http://www.wikidata.org/entity/Q1807790,4303806
http://www.wikidata.org/entity/Q388073,4303905
http://www.wikidata.org/entity/Q1786685,4304002
http://www.wikidata.org/entity/Q1758309,4304101
http://www.wikidata.org/entity/Q1786799,4304200
http://www.wikidata.org/entity/Q942053,4304309
http://www.wikidata.org/entity/Q1749864,4304358
http://www.wikidata.org/entity/Q995318,4304408
http://www.wikidata.org/entity/Q984559,4304507
http://www.wikidata.org/entity/Q194325,4304606
http://www.wikidata.org/entity/Q645413,4304614
http://www.wikidata.org/entity/Q765830,4304622
http://www.wikidata.org/entity/Q958607,4304630
http://www.wikidata.org/entity/Q1803147,4304655
http://www.wikidata.org/entity/Q1749867,4304663
http://www.wikidata.org/entity/Q1750182,4304671
http://www.wikidata.org/entity/Q642247,4304689
http://www.wikidata.org/entity/Q1758752,4304697
http://www.wikidata.org/entity/Q772910,4304705
http://www.wikidata.org/entity/Q973169,4304713
http://www.wikidata.org/entity/Q1757704,4304804
http://www.wikidata.org/entity/Q1758557,4304853
http://www.wikidata.org/entity/Q1786658,4304903
http://www.wikidata.org/entity/Q950522,4304952
http://www.wikidata.org/entity/Q592766,4305009
http://www.wikidata.org/entity/Q110017,4305108
http://www.wikidata.org/entity/Q387167,4305116
http://www.wikidata.org/entity/Q1785871,4305124
http://www.wikidata.org/entity/Q1758795,4305132
http://www.wikidata.org/entity/Q1758274,4305157
http://www.wikidata.org/entity/Q684946,4305173
http://www.wikidata.org/entity/Q1786013,4305207
http://www.wikidata.org/entity/Q1758303,4305306
http://www.wikidata.org/entity/Q1751344,4305355
http://www.wikidata.org/entity/Q1803097,4305371
http://www.wikidata.org/entity/Q600802,4305405
http://www.wikidata.org/entity/Q665968,4305439
http://www.wikidata.org/entity/Q921983,4305447
http://www.wikidata.org/entity/Q1749883,4305454
http://www.wikidata.org/entity/Q1784232,4305504
http://www.wikidata.org/entity/Q1759203,4305587
http://www.wikidata.org/entity/Q1185008,4305603
http://www.wikidata.org/entity/Q600843,4305702
http://www.wikidata.org/entity/Q1996363,4305801
http://www.wikidata.org/entity/Q1785829,4305835
http://www.wikidata.org/entity/Q1749866,4305850
http://www.wikidata.org/entity/Q600835,4305871
http://www.wikidata.org/entity/Q600830,4305900
http://www.wikidata.org/entity/Q1803215,4305934
http://www.wikidata.org/entity/Q1757465,4305959
http://www.wikidata.org/entity/Q671644,4305975
http://www.wikidata.org/entity/Q279130,4306007
http://www.wikidata.org/entity/Q2662293,4306056
http://www.wikidata.org/entity/Q1784929,4306072
http://www.wikidata.org/entity/Q985966,4306106
http://www.wikidata.org/entity/Q2007550,4306130
http://www.wikidata.org/entity/Q2008079,4306205
http://www.wikidata.org/entity/Q612650,4306304
http://www.wikidata.org/entity/Q638794,4306320
http://www.wikidata.org/entity/Q1784407,4306353
http://www.wikidata.org/entity/Q630661,4306379
http://www.wikidata.org/entity/Q783009,4306403
http://www.wikidata.org/entity/Q1784275,4306429
http://www.wikidata.org/entity/Q588452,4306452
http://www.wikidata.org/entity/Q1750443,4306502
http://www.wikidata.org/entity/Q1749957,4306551
http://www.wikidata.org/entity/Q1749875,4306601
http://www.wikidata.org/entity/Q1757149,4306700
http://www.wikidata.org/entity/Q1785476,4306734
